Local time,Open,High,Low,Close,Volume
01.12.2020 00:00:00.000 GMT-0000,19735,19747,19550,19597,0.040299999999999996
01.12.2020 00:15:00.000 GMT-0000,19597,19741,19574,19705,0.0374
01.12.2020 00:30:00.000 GMT-0000,19705,19713,19587,19610,0.04100000000000001
01.12.2020 00:45:00.000 GMT-0000,19610,19626,19517,19604,0.042
01.12.2020 01:00:00.000 GMT-0000,19603,19663,19526,19533,0.032600000000000004
01.12.2020 01:15:00.000 GMT-0000,19535,19601,19505,19526,0.0325
01.12.2020 01:30:00.000 GMT-0000,19526,19610,19470,19609,0.03570000000000001
01.12.2020 01:45:00.000 GMT-0000,19610,19658,19596,19633,0.03329999999999999
01.12.2020 02:00:00.000 GMT-0000,19633,19673,19578,19644,0.027899999999999998
01.12.2020 02:15:00.000 GMT-0000,19644,19705,19599,19658,0.029400000000000003
01.12.2020 02:30:00.000 GMT-0000,19658,19697,19617,19692,0.025099999999999997
01.12.2020 02:45:00.000 GMT-0000,19692,19739,19657,19709,0.0179
01.12.2020 03:00:00.000 GMT-0000,19709,19709,19614,19630,0.0213
01.12.2020 03:15:00.000 GMT-0000,19631,19643,19576,19593,0.018099999999999998
01.12.2020 03:30:00.000 GMT-0000,19593,19608,19559,19601,0.0191
01.12.2020 03:45:00.000 GMT-0000,19601,19622,19392,19456,0.0277
01.12.2020 04:00:00.000 GMT-0000,19456,19554,19395,19547,0.033999999999999996
01.12.2020 04:15:00.000 GMT-0000,19547,19548,19465,19469,0.025300000000000003
01.12.2020 04:30:00.000 GMT-0000,19469,19492,19397,19487,0.026900000000000004
01.12.2020 04:45:00.000 GMT-0000,19488,19517,19387,19388,0.025200000000000004
01.12.2020 05:00:00.000 GMT-0000,19389,19418,19330,19415,0.030499999999999996
01.12.2020 05:15:00.000 GMT-0000,19412,19464,19389,19463,0.022399999999999996
01.12.2020 05:30:00.000 GMT-0000,19463,19479,19427,19448,0.023
01.12.2020 05:45:00.000 GMT-0000,19447,19531,19446,19514,0.019299999999999998
01.12.2020 06:00:00.000 GMT-0000,19514,19549,19484,19510,0.0183
01.12.2020 06:15:00.000 GMT-0000,19511,19511,19474,19500,0.0158
01.12.2020 06:30:00.000 GMT-0000,19500,19500,19400,19409,0.011699999999999999
01.12.2020 06:45:00.000 GMT-0000,19408,19430,19354,19371,0.023899999999999994
